"id","junction_name","latitude","longitude"
5874,"ALVERN  CIR  AT  FLIGHT  AV",33.97581716212418,-118.37509299351431
5875,"WESTERN  AV  AT  79TH  ST",33.968168818407825,-118.30900856378099
5876,"55TH  ST  AT  HOOPER  AV",33.993014313430976,-118.25645674164278
5877,"HOOPER  AV  AT  55TH  ST",33.99301468073843,-118.25211349210514
5878,"CANOGA  AV  AT  LOPEZ  ST",34.162569413165734,-118.59711578729295
5879,"WILCOX  AV   AT   HOLLYWOOD  BL",34.101599117727694,-118.33104961963632
5880,"SUNSET  BL  AT  ANITA  AV",34.05753207880404,-118.48313213894274
5881,"GEORGETOWN AV  AT  83RD ST",33.96343657283336,-118.41360403324434
5882,"FORRESTER  DR  AT  QUEENSBURY  DR",34.03933582469773,-118.40510185222284
5883,"FIGUEROA  ST  AT  ANNAN  WAY",34.12816870910086,-118.1874449093977
5884,"WARNALL  AV AT  ROCHESTER AV",34.0636404043873,-118.42512297462903
5885,"BALBOA BL AT RINALDI ST",34.27928853912065,-118.5021465017102
5886,"DESMOND  ST  AT  EL DORADO  AV",34.27304914658996,-118.43290231917399
5887,"MATHER  AV  AT  KYLE  ST",34.26466573886856,-118.30966025261495
5888,"LAS LUNITAS  AV S/O HILLROSE ST",34.25955961915389,-118.29133601743781
5889,"VALERIO  ST  AT  VANALDEN  AV",34.204747057148275,-118.54831453959584
5890,"GREENBUSH  AV AT OTSEGO ST",34.161242517226015,-118.42579021418739
5891,"CANTARA ST  E/O  YOLANDA AV",34.21927578967026,-118.53880207142035
5892,"WOODMAN AV  AT  VALLEYHEART DR",34.1539877328782,-118.43124262148532
5893,"MULHOLLAND DR E/O CALNEVA DR",34.13070751349108,-118.49349959961246
5894,"TYRONE AV AT RIVERSIDE DR",34.15597592836054,-118.44434085278507
5895,"LA SUVIDA  DR  E/O PRIMERA AV",34.13252769113269,-118.34210743393335
5896,"OXFORD AV AT SIERRA VISTA AV",34.089936149956124,-118.30780238531962
5897,"EL CENTRO AV AT ELEANOR AV",34.088935472077914,-118.32444993208438
5898,"WIXOM ST S/O STAGG ST",34.211181857068404,-118.3976622741448
5899,"VERMONT AV AT FRANKLIN AV",34.105413415943175,-118.29179367018797
5900,"ALLAN  ST  AT  STOCKBRIDGE  AV",34.08107710354547,-118.16336803513072
5901,"QUEBEC  DR  AT  EL CONTENTO  DR",34.11327828781417,-118.32568082013171
5902,"DIMMICK  DR  W/O  CRANE  BL",34.10560145492591,-118.20817192794152
5903,"MISSISSIPPI  AV  AT  BENTLEY  AV",34.04259729781545,-118.43738369398662
5904,"OLYMPIC   BL   E/O   SEPULVEDA  BL",34.04071088818543,-118.43705778214532
5905,"MASSACHUSETTS AV AT MIDVALE AV",34.0515543613664,-118.43982361522126
5906,"LA  GRANGE  AV  AT  MANNING  AV",34.050406300424044,-118.42793785210662
5907,"LA GRANGE AV  AT  KELTON  AV",34.04614201700415,-118.43507467803367
5908,"ECHO PARK AV AT LAGUNA AV",34.069829832486136,-118.2595947734446
5909,"MONROE  ST E/O WILTON PL",34.08577425007669,-118.31175395015583
5910,"BERKELEY  AV   AT   WATERLOO  ST",34.08497662674064,-118.26332671918651
5911,"BEVERLY BL  AT HOOVER ST",34.07278734361929,-118.28437212169591
5912,"CABRILLO  AV AT 3rd ST",33.741504147020834,-118.29452820701152
5913,"HIGHLAND  AV  AT  SUNSET  BL",34.09694776196346,-118.33865732656938
5914,"EDGEMONT  ST  AT  FRANKLIN  AV",34.10540166311852,-118.2961791085234
5915,"STOCKBRIDGE AV  N/O  ALLAN  ST",34.08107710354547,-118.16336803513072
5916,"TACOMA  AV  N/O  ISABEL  ST",34.09727626501841,-118.22643630804716
5917,"CASHIO  ST  AT  GLENVILLE  DR",34.0524413113582,-118.392092262344
5918,"SAWTELLE  BL  S/O  PICO  BL",34.035205033934666,-118.43869102427985
5919,"FERNMONT ST AT WHEELER AV",34.3068447625888,-118.41970039922913
5920,"WHEELER AV AT LAZARD ST",34.30770150221209,-118.4211039948025
5921,"WOODCOCK  AV AT PADDOCK ST",34.30292110033502,-118.45170484103812
5922,"PLUMMER  ST AT TAMPA AV",34.24274933390932,-118.54921294348574
5923,"WOODCOCK  AV AT PADDOCK ST",34.30157048750129,-118.44995548333677
5924,"PARTHENIA ST AT CORBIN AV",34.22822930563108,-118.55794462966348
5925,"4TH  ST  AT  HUDSON  AV",34.0662723084702,-118.33233444965263
5926,"1st ST AT MANSFIELD AV",34.07359441575632,-118.33969917867964
5927,"COURT ST AT MOUNTAIN VIEW AV",34.0688780078475,-118.26774957805723
5928,"EDWIN  DR  AT  SKYLINE  DR",34.12109377888615,-118.3886963168969
5929,"RODNEY  DR  AT  HOLLYWOOD  BL",34.0990969553701,-118.2895927025409
5930,"SUNSET  BL  AT  LA  BREA  AV",34.0979710944434,-118.3425141461638
5931,"SANTA CATALINA VIEW E/O ANITA AV",34.05525780460558,-118.48173101870552
5932,"LASSEN  ST  AT  RESEDA  BL",34.2500152779909,-118.53581542136563
5933,"STRATHERN  ST  W/O  FAIRCHILD  AV",34.21554642367753,-118.5874064858784
5934,"NOBLE  AV  AT  WEDDINGTON  ST",34.165315625804624,-118.4618077433814
5935,"EDGECLIFF  AV  AT  OSCEOLA  ST",34.28805089928119,-118.45877645340518
5936,"HIGHLAND  AV  AT  SUNSET  BL",34.097978113079094,-118.33867038458601
5937,"SYLVAN ST AT AGNES AV",34.18486611283233,-118.39433861103869
5938,"IVAR AV AT YUCCA ST",34.10161756084541,-118.32817380367729
5939,"CARLTON  WAY  AT  WILTON  PL",34.100509807325594,-118.31146787796965
5940,"LOPEZ  ST  E/O  CANOGA  AV",34.16244778952569,-118.59650123379187
5941,"HAYVENHURST AV AT SHERMAN WAY",34.201286088258364,-118.49241169337392
5942,"54TH  ST  AT  FIGUEROA  ST",33.99330084285709,-118.28093552374403
5943,"BELLE PORTE AV AT ANAHEIM ST",33.784495393469605,-118.30203299809759
5944,"118TH  ST  AT  CENTRAL  AV",33.92636306236347,-118.25499702653622
5945,"SANDISON ST AT MARINE AV",33.79323897298035,-118.26478748707169
5946,"ROSELAND ST AT LA BREA AV",34.026755645611516,-118.35283506800019
5947,"HAMLIN  ST  AT  CALHOUN  AV",34.1886752672559,-118.43999510985508
5948,"FOUNTAIN  AV  AT  EDGEMONT  ST",34.09538984846302,-118.29612727265695
5949,"VALLEY  CIRCLE  BL   AT   CALVERT  ST",34.182775362578376,-118.65607887685421
5950,"COLLINS ST  E/O  CORTEEN  PL",34.173423672155444,-118.39979312602257
5951,"FALLBROOK  AV  AT  OXNARD  ST",34.17918283870005,-118.62334902352288
5952,"EL CANON AV N/O VALLEY CIRCLE BL",34.17713594795562,-118.65230219187494
5953,"LA CIENEGA BL AT 111th ST",33.93819237012338,-118.37004310861785
5954,"VALLEY  BL  E/O  SOTO  ST",34.06451966512218,-118.19675829460857
5955,"MCCREADY  AV  N/O  BRIER  AV",34.10011741424015,-118.25720208397992
5956,"ROMANY  DR  AT  AMALFI  DR",34.0546703538543,-118.50264734344417
5957,"GORHAM  AV  E/O  BUNDY  DR",34.05148001556423,-118.46917494177094
5958,"BARRY  AV  AT  TEXAS  AV",34.0501003007181,-118.46008426984582
5959,"FULLER  AV  AT  2ND  ST",34.073567685678185,-118.34980987043667
5960,"TRACY  ST  AT  MYRA  AV",34.10834429787171,-118.27914184533545
5961,"IDAHO  AV  AT  BROCKTON  AV",34.040321921838405,-118.45886192247919
5962,"RUSSELL AV AT TALMADGE ST",34.104530890497564,-118.2808919448805
5963,"RIPPLE  ST  AT  NEWELL  ST",34.09926687837141,-118.24557769037686
5964,"VAN  NUYS  BL  AT  REMICK  AV",34.25758316900528,-118.43377914480395
5965,"GAVINA AV AT RAJAH ST",34.32295102630431,-118.40847518607295
5966,"GENESTA AV AT VALERIO ST",34.20298929220926,-118.5033209787831
5967,"CANOGA  AV  S/O  CHATSWORTH  ST",34.26311141439591,-118.59733027114592
5968,"GLENCOE  AV  AT  BEACH  AV",33.99135749552004,-118.4441654838984
5969,"SANTA MONICA  BL  AT  EDGEMONT  ST",34.090852872269366,-118.29607419588116
5970,"PACIFIC  AV  AT  NAVY  ST",33.997021069953064,-118.47967490420945
5971,"CENTINELA AV AT ALLIN ST",33.98843106442186,-118.41767644303552
5972,"ENCINO HILLS DR N/O MULHOLLAND DR",34.13151610949281,-118.5015250569573
5973,"PENMAR  AV  AT  SUPERBA  AV",34.00000595550148,-118.45506025379645
5974,"MCCADDEN  PL  AT  CLINTON  ST",34.08189504271541,-118.33740110687587
5975,"HOBART BL AT MAPLEWOOD AV",34.07899371626937,-118.30575282726694
5976,"EDGEMONT ST  AT  SANTA MONICA BL",34.08942372707883,-118.29606920350646
5977,"ROMAINE  ST  AT  VINE  ST",34.088935472077914,-118.32444993208438
5978,"SUNSET BL  AT  HYPERION  AV",34.09093535788563,-118.27879431087585
5979,"TEMPLE  ST  AT  DILLON  ST",34.07487728668321,-118.28025766859805
5980,"VAN NUYS  BL  AT  KEWEN  AV",34.26297924734992,-118.42638281200516
5981,"FOOTHILL  BL  AT  WOODWARD  AV",34.25964772740443,-118.30704984623156
5982,"LINNINGTON AV AT  LOUISIANA AV",34.052815283193794,-118.42387170834427
5983,"PICO BL AT PATRICIA AV",34.046304256173,-118.41707819842578
5984,"SAN PASCUAL  AV  AT  COMET  ST",34.1199923336867,-118.17009616733206
5985,"SEWARD ST AT WILLOUGHBY AV",34.085295725058614,-118.33315401871003
5986,"ISABEL  ST  AT  GRANADA  ST",34.0967812619526,-118.2253726781972
5987,"AGNES AV AT SYLVAN ST",34.1848662573743,-118.39542955758233
5988,"ERWIN  ST  AT  MAMMOTH  AV",34.18304504819407,-118.4312591792979
5989,"SUNSET  BL  AT  LA  BREA  AV",34.09796818327242,-118.34413138563905
5990,"BEACHWOOD DR AT GOWER ST",34.115616044674994,-118.32152805239687
5991,"HERRICK AV N/O VAN NUYS BL",34.27129442261885,-118.41498370709242
5992,"WOODWARD  AV  AT  KYLE  ST",34.264659335554896,-118.30704462848546
5993,"PAXTON  ST  AT  SHARP  AV",34.26233855215171,-118.44173195646358
5994,"MONTE MAR DR  W/O  ROBERTSON BL",34.046784636473866,-118.38608233330324
5995,"NEPTUNE AV AT F ST",33.77527439644525,-118.26860879011178
5996,"NEPTUNE  AV  AT  D  ST",33.772373998652455,-118.26838196624254
5997,"R   ST AT ISLAND AV",33.79734731505192,-118.26622000967485
5998,"ESTRELLA AV  AT GARDENA BL",33.881760053634906,-118.28557613197404
5999,"FALLBROOK  AV  AT  VICTORY  BL",34.18644063105388,-118.62337053743295
6000,"FALLBROOK  AV  AT  VICTORY  BL",34.184625138606904,-118.62336513426803
6001,"SHOUP  AV  AT  OXNARD  ST",34.177769900075944,-118.61461191502549
6002,"MASON  AV  N/O  VICTORY  BL",34.18838125789527,-118.57971458176515
6003,"VINELAND  AV  AT  ERWIN  ST",34.18124381818124,-118.37031789151366
6004,"COHASSET ST  AT FAIR AV",34.20663626203839,-118.37469760362461
6005,"RADFORD AV AT ARCHWOOD ST",34.19212633518096,-118.39215811287134
6006,"PARK WESTERN DR AT WESTERN AV",33.75213692987086,-118.30887859917773
6007,"MATEO  ST  AT  6TH  ST",34.03826415252697,-118.23271764587511
6008,"VAN NESS  AV  N/O  SLAUSON  AV",33.9904433057275,-118.31713945978926
6009,"NEOLA  ST  AT  GENEVIEVE  AV",34.13550332299706,-118.18937930564549
6010,"CHANDLER  BL  E/O  VAN NUYS  BL",34.16855967687199,-118.44672806965526
6011,"LOMITA BL AT BELLE PORTE AV",33.79780727373719,-118.3011456690142
6012,"WHITWORTH DR  AT CORNING ST",34.05715687818834,-118.37731521358407
6013,"46TH  ST  AT  WESTERN  AV",34.00190481673021,-118.30675193959304
6014,"NORDHOFF  WAY  AT  MIKUNI  AV",34.23548748465922,-118.5548176507036
6015,"AVALON  BL  AT  E  ST",33.77562897176057,-118.26210202036144
6016,"SCOTT AV AT ALLESANDRO ST",34.08177947222317,-118.26093377943398
6017,"SCOTT AV  AT  LEMOYNE ST",34.08055162968801,-118.25696640697763
6018,"MANHATTAN  PL  AT  3RD  ST",34.071142124383066,-118.31038406988013
6019,"HANFORD AV AT ELBERON AV",33.748575561192446,-118.30285096445684
6020,"MANHATTAN  PL  AT  3RD  ST",34.06896438651113,-118.3103734956367
6021,"6TH  ST  AT  MCCADDEN  PL",34.06493733672047,-118.3357236878247
6022,"SUNSET  BL  AT  VENDOME  ST",34.08339385680919,-118.27378235950864
6023,"BARRINGTON AV S/O AYRES AV",34.03085493112764,-118.44511581470326
6024,"HIAWATHA  ST  AT  CORBIN  AV",34.25910763615853,-118.56140170564943
6025,"OLYMPIC  BL   AT   MAPLE  AV",34.0388926879795,-118.25497411266733
6026,"OWENSMOUTH AV AT NAPA ST",34.22574310590066,-118.6018797382461
6027,"WHITSETT  AV  AT  SATICOY  ST",34.20747138504035,-118.40531560756466
6028,"HIGHLAND AV S/O OLYMPIC BL",34.05708279999073,-118.34003950687533
6029,"WESTERN AV AT 24th ST",34.03632518081671,-118.30899269243523
6030,"EVERGREEN AV AT WINTER ST",34.04746257277166,-118.19794907417108
6031,"ADAMS  BL  AT  LA  BREA  AV",34.03252408348709,-118.3509157291861
6032,"7th ST AT SAN PEDRO ST",34.04114313824675,-118.24739720922354
6033,"BIXEL  ST  AT  WILSHIRE  BL",34.054059970127014,-118.26212883109577
6034,"PACKARD  ST  AT  FAIRFAX  AV",34.05338329615524,-118.3660440089799
6035,"PICO  BL  E/O  LA CIENEGA  BL",34.053326098941724,-118.37614267644021
6036,"LA CIENEGA  BL  AT  PICKFORD  ST",34.04904717352194,-118.37614726451632
6037,"HAYVENHURST AV S/O SHERMAN WAY",34.201049782485775,-118.4924039418089
6038,"WYANDOTTE  ST  E/O  ALABAMA  AV",34.20285488802349,-118.59771803481088
6039,"SEPULVEDA BL AT SATICOY ST",34.20845074017056,-118.46621165631083
6040,"BURBANK  BL  AT  KESTER  AV",34.17211850796429,-118.45526550176666
6041,"ALDEA  AV  AT  KINZIE  ST",34.24843255243695,-118.50898476098929
6042,"WILLIS AV S/O CAMARILLO ST",34.15402700936222,-118.4552521064086
6043,"KESTER  AV  AT  VALLEYHEART  DR",34.15936414301653,-118.45743780634237
6044,"CEDROS AV AT HORTENSE ST",34.152638199512026,-118.45306992076013
6045,"OLIVE ST S/O 6TH ST",34.04804316201722,-118.25419194755185
6046,"8th ST AT ARDMORE AV",34.057705408980766,-118.30090409056439
6047,"18TH  ST  AT  HOOVER  ST",34.041282954899025,-118.282909705296
6048,"OLYMPIC  BL  AT  HAUSER  BL",34.05736701306902,-118.3524795890217
6049,"PICKFORD ST AT FAIRFAX AV",34.047588535495464,-118.36757180225062
6050,"PICKFORD ST AT FAIRFAX AV",34.047396602999775,-118.36657461261636
6051,"LA  BREA  AV  AT  OLYMPIC  BL",34.05721913786989,-118.3459054213831
6052,"STAGG  ST  W/O  VALLEY  CIRCLE  BL",34.210711516613415,-118.64659169357145
6053,"LA FALDA PL N/O LINDO ST",34.13120822079002,-118.34205732101891
6054,"SAN VICENTE BL AT GENESEE AV",34.05667317167535,-118.36097781543332
6055,"IVAR AV AT YUCCA ST",34.10390997014868,-118.32818959505396
6056,"WARNER AV AT WILSHIRE BL",34.06446739100834,-118.43243044241567
6057,"PICO  BL  AT  LA CIENEGA  BL",34.053146625154504,-118.37520198324438
6058,"NORMANDIE AV AT WASHINGTON BL",34.03997352982668,-118.30036070043704
6059,"SAWYER ST AT DURANGO AV",34.04530210771382,-118.3890481699667
6060,"VALENCIA  ST  S/O  6TH  ST",34.05622761559124,-118.26730783034269
6061,"DOCKWEILER  ST  AT  RIMPAU  BL",34.051021612367805,-118.33607615052051
6062,"OLYMPIC  BL  AT  HOOVER  ST",34.05236663980978,-118.28357702940018
6063,"GRAND  AV  N/O  8TH  ST",34.047296174902726,-118.25660544594066
6064,"TAMPA  AV  AT  TUNNEY  AV",34.26028908394878,-118.55576606388377
6065,"SAN VICENTE BL AT GENESEE AV",34.05605411442875,-118.36005746959184
6066,"MARCH AV  AT  STRATHERN ST",34.21501206730228,-118.64234996806815
6067,"ATLANTIC  ST  AT  LORENA  ST",34.025556890779235,-118.20487570587598
6068,"12th ST W/O QUEEN ANNE PL",34.051606554014924,-118.33137735530072
6069,"NORFOLK  ST  E/O  MURCHISON  ST",34.05936260925898,-118.19584463543845
6070,"CRENSHAW  BL  AT  PICO  BL",34.05307070013689,-118.32386945645794
6071,"HIGHLAND  AV  AT  12TH  ST",34.053324883390935,-118.34146497942164
6072,"TREMAINE  AV   AT   12TH  ST",34.05312133771536,-118.33902555667649
6073,"VENICE  BL  E/O  WESTERN  AV",34.04357697207056,-118.3076705268336
6074,"CANOGA  AV  AT  DE LA OSA  ST",34.15966248047056,-118.59637214462275
6075,"GENTRY AV AT KITTRIDGE ST",34.19031028715748,-118.39323909997903
6076,"FALLBROOK AV AT SCHOENBORN ST",34.22056626528054,-118.62349802849626
6077,"VICTORY  BL  AT  LINDLEY  AV",34.1866116861762,-118.52548461958807
6078,"VAN NUYS  BL  AT  ERWIN  ST",34.18364206684995,-118.44872470382656
6079,"ETIWANDA  AV  AT  KINZIE  ST",34.246384713805504,-118.53173221216848
6080,"STANSBURY AV W/O HAZELTINE AV",34.2225888699312,-118.44026152807761
6081,"59TH ST AT CRENSHAW BL",33.987169008335634,-118.33073666570327
6082,"MAYALL ST AT SEPULVEDA BL",34.25366185455535,-118.46619379202541
6083,"MAYALL ST AT SEPULVEDA BL",34.25366941889768,-118.46732883484248
6084,"1ST  ST  AT  VIGNES  ST",34.04843184451205,-118.23390639498062
6085,"104TH  ST  AT  VERMONT  AV",33.942331698664354,-118.28936706796105
6086,"VERMONT  AV  AT  120TH  ST",33.92368939320829,-118.29152154057081
6087,"ADAMS  BL  AT  SAN  PEDRO  ST",34.022453465440606,-118.26327334486541
6088,"VERNON  AV  AT  HOOPER  AV",34.003904962617355,-118.25213738521674
6089,"HAUSER  BL  AT  OLYMPIC  BL",34.05911125938768,-118.35280143214833
6090,"VERNON AV AT BROADWAY",34.0037983357375,-118.27835740959841
6091,"FAIRFAX  AV  AT  PACKARD  ST",34.05338329615524,-118.3660440089799
6092,"WESTERN  AV  AT  83RD  ST",33.96364558142372,-118.30901278993537
6093,"GAYLEY AV AT LANDFAIR AV",34.07053529994006,-118.45324062439013
6094,"BEACON  ST AT 14th ST",33.731478430095066,-118.28047992844236
6095,"BRADDOCK DR AT COOLIDGE AV",33.997561267044915,-118.41089967881136
6096,"LASSEN ST AT WOODLEY AV",34.25015611247905,-118.48493668255519
6097,"EDGEMONT  ST  AT  HOLLYWOOD  BL",34.099180679104265,-118.29614196729004
6098,"HINDRY  AV AT  83RD ST",33.96354405447678,-118.37357305075811
6099,"HIGHLAND  AV  AT  CAMROSE  DR",34.105177629574,-118.33748328684493
6100,"FIGUEROA  ST  AT  SPRINGVALE  DR",34.12354580305404,-118.18530810579469
6101,"83RD ST   AT HINDRY AV",33.9635419918474,-118.37129883359397
6102,"SUNSET  BL  AT  BATES  AV",34.09377831811323,-118.28184711226477
6103,"CABRILLO  AV  AT  ANDALUSIA  AV",33.99032061661394,-118.4676619472262
6104,"MARKET  ST  AT  RIVIERA  AV",33.98901452851511,-118.4711372001736
6105,"CYPRESS AV   AT  ROSEVIEW AV",34.09394170236166,-118.22593186367287
6106,"PACIFIC  AV  AT  NAVY  ST",33.99731991066378,-118.4799123380273
6107,"JUNIETTE ST E/O INGLEWOOD BL",33.98552750429732,-118.40421949239159
6108,"CARTHAGE  ST  W/O  HAVERFORD  AV",34.04287466338023,-118.52945991631462
6109,"LA  CUMBRE  DR  W/O  CHAUTAUQUA  BL",34.034014689167606,-118.51960408486961
6110,"BEVERLY BL  AT  CROFT  AV",34.07605285724582,-118.37421485351048
6111,"SHERMAN WAY AT WHITSETT AV",34.20061343793698,-118.39652667801535
6112,"HART  ST  AT  MURIETTA  AV",34.1975646393793,-118.43884348084624
6113,"TUJUNGA  AV  AT  CHANDLER  BL",34.168062685513554,-118.3789827846026
6114,"VINELAND  AV  AT  VANOWEN  ST",34.19213427339401,-118.37032629259
6115,"SHERMAN  WAY  AT  SEPULVEDA  BL",34.20130437305884,-118.46620534821979
6116,"GOODLAND AV AT HAMLIN ST",34.186859229222726,-118.41174777664082
6117,"LUCERNE BL  AT  EDGEWOOD PL",34.05370978840799,-118.32877416116791
6118,"MORRISON ST AT CLEON AV",34.16082883654263,-118.36808241243223
6119,"CANFIELD  AV  S/O  SAWYER  ST",34.045288492786945,-118.39094656126028
6120,"UNION  AV AT  23RD ST",34.03574290874361,-118.28293626466696
6121,"JEFFERSON  BL  AT  MAIN  ST",34.01865908302546,-118.2726367536896
6122,"GRAND  AV  AT  ADAMS  BL",34.02647664941792,-118.27228420187983
6123,"5TH  ST  E/O  FIGUEROA  ST",34.051570385480616,-118.25609317590325
6124,"EDGEWOOD  PL  AT  HUDSON  AV",34.054443824587004,-118.33471872603349
6125,"SEPULVEDA  BL  AT  GREENLAWN AV",34.00145591445022,-118.40425936807631
6126,"GEYSER  AV  N/O  NORDHOFF  ST",34.235493223244845,-118.54249012314709
6127,"37th ST AT AVERILL AV",33.714884514041835,-118.30743066475256
6128,"76TH  ST  AT  75TH  PL",33.97194046051367,-118.39102584073397
6129,"INGLEWOOD  AT  VICTORIA  AV",34.00958780097853,-118.43164473188713
6130,"40TH  ST  W/O  BLUFF  PL",33.70787509573006,-118.28632638321615
6131,"BEETHOVEN  ST  AT   MARCO  PL",34.00446584446899,-118.44478134209108
6132,"VIENNA  WAY  E/O  PENMAR  AV",34.00000595550148,-118.45506025379645
6133,"PICO  BL  AT  ROBERTSON  BL",34.05477075637986,-118.38371599140446
6134,"ADAMS  BL  AT  GRAND  AV",34.02647664941792,-118.27228420187983
6135,"OLYMPIC  BL  AT  FAIRFAX  AV",34.058187693399866,-118.36383024016635
6136,"WALL  ST   AT   OLYMPIC  BL",34.037603439768645,-118.25310913747508
6137,"9TH  ST  W/O  HILL  ST",34.04302777409983,-118.2571380881216
6138,"PICO  BL  AT  UNION  AV",34.04416834931139,-118.27586611166717
6139,"GRAND  AV AT  19TH ST",33.72788511285041,-118.29018754836493
6140,"GRAMERCY PL  AT  18TH ST",34.04174306246212,-118.31302544735026
6141,"8TH  ST  W/O  FIGUEROA  ST",34.047958959855166,-118.26119312659173
6142,"MAIN  ST  S/O  4TH  ST",34.048127419404054,-118.24720638418944
6143,"BROADWAY  AT  1ST  ST",34.053642214068546,-118.2455300391691
6144,"LOUISE  AV  AT  KENYON   AV",33.99449421874784,-118.42764682964737
6145,"RIVERSIDE DR AT HAZELTINE AV",34.15761233355158,-118.43896767762287
6146,"HASKELL AV AT LASSEN ST",34.24647220425319,-118.47623472914005
6147,"VALMONT  ST  E/O  FOOTHILL  BL",34.25233866269224,-118.29435104047953
6148,"COLOGNE  ST  AT  THURMAN  AV",34.04030769546436,-118.36433933357105
6149,"CITRUS AV AT ROSEWOOD AV",34.08029208393422,-118.33971035123122
6150,"23RD  ST  E/O  ESTRELLA  AV",34.031079277356355,-118.27495918231958
6151,"NORMANDIE  AV  AT  54TH  ST",33.9932314583819,-118.30019853520872
6152,"GARDENA BL AT MENLO AV",33.881658990659396,-118.28912128316486
6153,"114th ST W/O WILMINGTON AV",33.93032677544565,-118.23908409369064
6154,"WOODBURN DR AT SUNSET BL",34.0697989660798,-118.46961380380526
6155,"BROOKS  AV  AT  6TH  AV",33.99539106251263,-118.46882109691155
6156,"MCKINLEY  AV  S/O  MILDRED  AV",33.98717580643062,-118.46281435165417
6157,"DREXEL AV AT SWEETZER AV",34.06890902378073,-118.36742909398369
6158,"IOWA  AV  AT  GRANVILLE  AV",34.04083725896632,-118.45497907722537
6159,"FISKE  ST  AT  CAREY  ST",34.04372625556459,-118.52137925657992
6160,"DE PAUW  ST  E/O  HAVERFORD  AV",34.04045892916181,-118.52967553224002
6161,"MASSACHUSETTS AV AT PONTIUS AV",34.04881727921454,-118.44612773527433
6162,"WELLESLEY AV AT OHIO AV",34.03876284585166,-118.46449627618354
6163,"KENMORE  AV  AT  FRANKLIN  AV",34.10539869273459,-118.29727752302595
6164,"MARIANNA  AV  E/O  WILLIAMS  PL",34.06768776935825,-118.17652661314195
6165,"FRANKLIN  AV  AT  KENMORE  AV",34.10540166311852,-118.2961791085234
6166,"NORDHOFF ST AT BALBOA BL",34.235752549126595,-118.50148202315972
6167,"VALLEY VISTA BL AT VAN NUYS BL",34.146558223114894,-118.44872849787318
6168,"PALISADES  DR  AT  CUESTA LINDA DR",34.07441941947655,-118.5551226070149
6169,"JOHANNA  AV  AT  LA CANADA  WAY",34.25986818645277,-118.34638396417934
6170,"CHANDLER BL AT WHITSETT AV",34.16869327790455,-118.40525714915218
6171,"PICO  BL  E/O  CHERRY  ST",34.04065794116562,-118.26802593679011
6172,"HAYVENHURST AV AT VANOWEN ST",34.192925786324885,-118.49239540513915
6173,"LOS  FELIZ  BL  AT  HILLHURST  AV",34.11230027141252,-118.2852551850906
6174,"SAN JOSE ST  W/O  DE  SOTO AV",34.26087769125049,-118.5885828204128
6175,"READING AV  AT  INTERCEPTOR ST",33.95902827033646,-118.38266972863059
6176,"CORBIN AV AT PLUMMER ST",34.23911411059148,-118.56232163048603
6177,"CANTERBURY  AV AT VAN  NUYS BL",34.249203644512846,-118.445262404825
6178,"MASON AV AT NORDHOFF ST",34.23184348332327,-118.57979752570415
6179,"NORDHOFF ST AT MASON AV",34.23184348332327,-118.57979752570415
6180,"LINDLEY  AV  AT  VANOWEN  ST",34.19023777613051,-118.5273136624653
6181,"BURBANK BL AT RESEDA BL",34.172353755115914,-118.5360133798717
6182,"OXNARD ST AT HAZELHURST PL",34.17941783662578,-118.38341164651177
6183,"TENNESSEE  AV  AT  CAMDEN  AV",34.0402683271307,-118.43403415664622
6184,"GLENBARR  AV  AT  GILMERTON  AV",34.03966893816101,-118.40830157657457
6185,"CUSHDON AV AT MANNING AV",34.0408175086558,-118.42108923027648
6186,"VINE  ST  AT  ROMAINE  ST",34.088022500467055,-118.32662718781357
6187,"LA GRANGE AV  AT  CAMDEN  AV",34.04402556124152,-118.43861534212739
6188,"WILTON PL AT MONROE ST",34.083510147060764,-118.31354359245539
6189,"HOBART BL AT CLINTON ST",34.07990080340172,-118.30575702513954
6190,"WINDSOR  BL  AT  ROSEWOOD  AV",34.07896552484901,-118.31962232250791
6191,"SHATTO  PL   S/O   4TH  ST",34.06701720935913,-118.28995828362973
6192,"VINE  ST  AT  VEDANTA  TER",34.106042605679086,-118.32672979508013
6193,"LEONA AV AT VALMONT ST",34.251520088060644,-118.27576902128504
6194,"SHOSHONE  AV  N/O  SUPERIOR  ST",34.246734008828255,-118.51773632271049
6195,"92ND  ST  AT  GRAPE  ST",33.95327159313742,-118.23628350518727
6196,"AVALON  BL  AT  92ND  ST",33.95380174744232,-118.26514915113083
6197,"SLAUSON  AV  AT  ARLINGTON  AV",33.989098171277945,-118.31863794575712
6198,"FAIRFAX  AV  AT  PACKARD  ST",34.05502687065165,-118.36528662721918
6199,"PALMS BL AT PENMAR AV",34.0009285998099,-118.45579011280296
6200,"NAVY  ST  AT  PACIFIC  AV",33.99602946986151,-118.48118792463971
6201,"FRANCES  AV  AT  PACIFIC  AV",34.00111689747967,-118.43601988856456
6202,"BUTLER  AV  AT  ROSE  AV",34.01945567925997,-118.42980280894487
6203,"QUEENSLAND  ST  AT  GREENFIELD  AV",34.02682303837754,-118.42156514046818
6204,"WARING  AV  AT  SPAULDING  AV",34.08536324578263,-118.35636323887313
6205,"MYRA  AV  S/O  TRACY  ST",34.107597051595455,-118.28003065484756
6206,"PLUMMER  ST AT BURNET AV",34.24275803403572,-118.46316546179379
