"id","address","latitude","longitude"
7471,"200 E WASHINGTON BLVD",34.030061,-118.262788
7472,"200 E WASHINGTON BLVD",34.030096,-118.262863
7473,"200 E WASHINGTON BLVD",34.030121,-118.262922
7474,"601 W 18TH ST",34.035867,-118.272171
7475,"601 W 18TH ST",34.035842,-118.272114
7476,"601 W 18TH ST",34.035808,-118.272042
7477,"601 W 18TH ST",34.035784,-118.271985
7478,"601 W 18TH ST",34.035925,-118.272299
7479,"601 W 18TH ST",34.03595,-118.272354
7480,"600 W 18TH ST",34.03589,-118.272575
7481,"600 W 18TH ST",34.035864,-118.27252
7482,"600 W 18TH ST",34.035791,-118.272358
7483,"600 W 18TH ST",34.035713,-118.272196
7484,"600 W 18TH ST",34.035463,-118.271636
7485,"600 W 18TH ST",34.035487,-118.271689
7486,"600 W 18TH ST",34.035543,-118.271811
7487,"600 W 18TH ST",34.035575,-118.271887
7488,"600 W 18TH ST",34.0356,-118.271941
7489,"600 W 18TH ST",34.035638,-118.272021
7490,"1801 S FIGUEROA ST",34.035297,-118.271583
7491,"1801 S FIGUEROA ST",34.035174,-118.271663
7492,"1801 S FIGUEROA ST",34.035124,-118.271696
7493,"1801 S FIGUEROA ST",34.034998,-118.271774
7494,"1800 S FIGUEROA ST",34.034824,-118.271622
7495,"1800 S FIGUEROA ST",34.035022,-118.271495
7496,"1800 S FIGUEROA ST",34.034905,-118.27157
7497,"1700 S FIGUEROA ST",34.036303,-118.270679
7498,"1700 S FIGUEROA ST",34.036352,-118.270647
7499,"1700 S FIGUEROA ST",34.036194,-118.270747
7500,"1700 S FIGUEROA ST",34.036239,-118.27072
7501,"1700 S FIGUEROA ST",34.036081,-118.270819
7502,"1700 S FIGUEROA ST",34.036125,-118.270791
7503,"1700 S FIGUEROA ST",34.036015,-118.27086
7504,"1700 S FIGUEROA ST",34.035971,-118.270888
7505,"1800 S FIGUEROA ST",34.035153,-118.271413
7506,"400 W 18TH ST",34.03514,-118.269626
7507,"400 W 18TH ST",34.035105,-118.269547
7508,"400 W 18TH ST",34.035081,-118.269492
7509,"401 W 18TH ST",34.035194,-118.269432
7510,"401 W 18TH ST",34.035159,-118.269355
7511,"401 W 18TH ST",34.035057,-118.269125
7512,"401 W 18TH ST",34.035032,-118.269072
7513,"401 W 18TH ST",34.034998,-118.268994
7514,"401 W 18TH ST",34.034974,-118.268939
7515,"401 W 18TH ST",34.034938,-118.26886
7516,"401 W 18TH ST",34.034915,-118.268805
7517,"401 W 18TH ST",34.035218,-118.269487
7518,"400 W 18TH ST",34.034969,-118.269234
7519,"400 W 18TH ST",34.034939,-118.269175
7520,"400 W 18TH ST",34.034909,-118.269102
7521,"400 W 18TH ST",34.034885,-118.269046
7522,"400 W 18TH ST",34.034849,-118.268968
7523,"1801 S HOPE ST",34.03456,-118.269024
7524,"1801 S HOPE ST",34.034606,-118.268996
7525,"1801 S HOPE ST",34.034202,-118.269257
7526,"1801 S HOPE ST",34.033986,-118.269399
7527,"1801 S HOPE ST",34.033802,-118.269517
7528,"1801 S HOPE ST",34.033936,-118.26943
7529,"1801 S HOPE ST",34.033663,-118.269607
7530,"1801 S HOPE ST",34.033573,-118.269666
7531,"1801 S HOPE ST",34.033619,-118.269635
7532,"1800 S HOPE ST",34.033596,-118.269425
7533,"1800 S HOPE ST",34.033573,-118.269439
7534,"1800 S HOPE ST",34.033548,-118.269455
7535,"1800 S HOPE ST",34.033522,-118.269472
7536,"1800 S HOPE ST",34.03362,-118.269409
7537,"1800 S HOPE ST",34.033772,-118.269309
7538,"1800 S HOPE ST",34.033744,-118.269328
7539,"1800 S HOPE ST",34.033724,-118.269341
7540,"1800 S HOPE ST",34.0346,-118.268767
7541,"1800 S HOPE ST",34.034572,-118.268786
7542,"1800 S HOPE ST",34.034623,-118.268752
7543,"1800 S HOPE ST",34.034549,-118.268801
7544,"1800 S HOPE ST",34.034525,-118.268816
7545,"1800 S HOPE ST",34.034352,-118.268931
7546,"1800 S HOPE ST",34.034327,-118.268946
7547,"1800 S HOPE ST",34.034378,-118.268912
7548,"1800 S HOPE ST",34.034301,-118.268963
7549,"1800 S HOPE ST",34.034278,-118.268977
7550,"1800 S HOPE ST",34.034257,-118.268991
7551,"1800 S HOPE ST",34.034229,-118.269011
7552,"1800 S HOPE ST",34.034202,-118.269029
7553,"1800 S HOPE ST",34.034179,-118.269043
7554,"1800 S HOPE ST",34.034148,-118.269062
7555,"1800 S HOPE ST",34.034124,-118.269078
7556,"1800 S HOPE ST",34.0341,-118.269092
7557,"1800 S HOPE ST",34.034077,-118.269108
7558,"1800 S HOPE ST",34.034053,-118.269121
7559,"1800 S HOPE ST",34.034029,-118.269139
7560,"1800 S HOPE ST",34.034006,-118.269156
7561,"501 W 20TH ST",34.032878,-118.272584
7562,"501 W 20TH ST",34.032732,-118.272262
7563,"501 W 20TH ST",34.032796,-118.272404
7564,"501 W 20TH ST",34.032901,-118.272636
7565,"500 W 20TH ST",34.032803,-118.272724
7566,"500 W 20TH ST",34.032777,-118.272666
7567,"500 W 20TH ST",34.032743,-118.27259
7568,"500 W 20TH ST",34.032659,-118.272404
7569,"500 W 20TH ST",34.032625,-118.272327
7570,"500 W 20TH ST",34.032509,-118.27207
7571,"500 W 20TH ST",34.032483,-118.272012
7572,"500 W 21ST ST",34.031756,-118.272444
7573,"501 W 21ST ST",34.031958,-118.272593
7574,"501 W 21ST ST",34.0319,-118.272462
7575,"501 W 21ST ST",34.031864,-118.272383
7576,"501 W 21ST ST",34.031924,-118.272516
7577,"501 W 21ST ST",34.032192,-118.273108
7578,"501 W 21ST ST",34.032108,-118.272922
7579,"501 W 21ST ST",34.032072,-118.272841
7580,"501 W 21ST ST",34.032046,-118.272784
7581,"501 W 21ST ST",34.032168,-118.273056
7582,"501 W 21ST ST",34.032134,-118.272978
7583,"501 W 23RD ST",34.030396,-118.27338
7584,"501 W 23RD ST",34.030487,-118.273582
7585,"501 W 23RD ST",34.030548,-118.273719
7586,"501 W 23RD ST",34.030583,-118.273797
7587,"501 W 23RD ST",34.030644,-118.273932
7588,"501 W 23RD ST",34.030667,-118.273986
7589,"501 W 23RD ST",34.030607,-118.27385
7590,"501 W 23RD ST",34.030338,-118.273253
7591,"501 W 23RD ST",34.03037,-118.273324
7592,"500 W 23RD ST",34.030467,-118.273839
7593,"500 W 23RD ST",34.0305,-118.273916
7594,"500 W 23RD ST",34.030441,-118.273782
7595,"500 W 23RD ST",34.030524,-118.273969
7596,"301 W 23RD ST",34.029949,-118.272386
7597,"301 W 23RD ST",34.029974,-118.272443
7598,"300 W 23RD ST",34.029421,-118.271522
7599,"100 W 23RD ST",34.028235,-118.26859
7600,"100 W 23RD ST",34.028208,-118.268529
7601,"100 W 23RD ST",34.028128,-118.26835
7602,"100 W 23RD ST",34.0281,-118.268292
7603,"101 W 23RD ST",34.028352,-118.268542
7604,"101 W 23RD ST",34.02827,-118.268355
7605,"101 W 23RD ST",34.028246,-118.268304
7606,"101 W 23RD ST",34.027817,-118.267362
7607,"100 W 22ND ST",34.029106,-118.268363
7608,"100 W 22ND ST",34.028992,-118.268103
7609,"100 W 22ND ST",34.028968,-118.268049
7610,"100 W 22ND ST",34.028896,-118.267893
7611,"100 W 22ND ST",34.028859,-118.267813
7612,"100 W 22ND ST",34.028833,-118.267756
7613,"101 W 22ND ST",34.028946,-118.267696
7614,"101 W 22ND ST",34.029113,-118.268069
7615,"101 W 22ND ST",34.029198,-118.268251
7616,"101 W 22ND ST",34.029231,-118.268324
7617,"2301 S HILL ST",34.027891,-118.26958
7618,"2301 S HILL ST",34.028003,-118.269507
7619,"2301 S HILL ST",34.027935,-118.26955
7620,"2301 S HILL ST",34.028048,-118.269477
7621,"2301 S HILL ST",34.028218,-118.269366
7622,"2301 S HILL ST",34.028264,-118.269334
7623,"2300 S HILL ST",34.027874,-118.269344
7624,"2300 S HILL ST",34.027957,-118.26929
7625,"2300 S HILL ST",34.028109,-118.269187
7626,"2300 S HILL ST",34.028277,-118.269076
7627,"2300 S HILL ST",34.028322,-118.269049
7628,"2200 S HILL ST",34.028648,-118.268832
7629,"2200 S HILL ST",34.028695,-118.268802
7630,"2200 S HILL ST",34.028758,-118.268761
7631,"2200 S HILL ST",34.028805,-118.268729
7632,"2200 S HILL ST",34.02886,-118.268693
7633,"2200 S HILL ST",34.028912,-118.268658
7634,"2200 S HILL ST",34.028974,-118.268617
7635,"2200 S HILL ST",34.029017,-118.268588
7636,"2200 S HILL ST",34.029083,-118.268545
7637,"2201 S HILL ST",34.029153,-118.26875
7638,"2100 S HILL ST",34.02938,-118.268347
7639,"2100 S HILL ST",34.029553,-118.268234
7640,"2100 S HILL ST",34.029599,-118.268203
7641,"2100 S HILL ST",34.029664,-118.268161
7642,"2101 S HILL ST",34.029437,-118.268558
7643,"2101 S HILL ST",34.029502,-118.268515
7644,"2101 S HILL ST",34.02955,-118.268486
7645,"2101 S HILL ST",34.029617,-118.268441
7646,"2101 S HILL ST",34.029664,-118.26841
7647,"2101 S HILL ST",34.029726,-118.268368
7648,"2101 S HILL ST",34.029773,-118.268338
7649,"2200 S OLIVE ST",34.029192,-118.268921
7650,"2200 S OLIVE ST",34.029243,-118.268917
7651,"2201 S OLIVE ST",34.029182,-118.269118
7652,"2201 S OLIVE ST",34.029118,-118.269129
7653,"2201 S OLIVE ST",34.029064,-118.269135
7654,"2101 S OLIVE ST",34.029698,-118.269066
7655,"2101 S OLIVE ST",34.029768,-118.269059
7656,"2101 S OLIVE ST",34.029821,-118.269052
7657,"2100 S OLIVE ST",34.02985,-118.268852
7658,"2100 S OLIVE ST",34.029798,-118.268856
7659,"2300 S GRAND AVE",34.028735,-118.270725
7660,"2300 S GRAND AVE",34.028688,-118.270753
7661,"2300 S GRAND AVE",34.028574,-118.270825
7662,"2300 S GRAND AVE",34.028623,-118.270795
7663,"2300 S GRAND AVE",34.028515,-118.270864
7664,"2300 S GRAND AVE",34.028465,-118.270898
7665,"2200 S GRAND AVE",34.029533,-118.270214
7666,"2200 S GRAND AVE",34.029755,-118.270073
7667,"2200 S GRAND AVE",34.029688,-118.270115
7668,"2200 S GRAND AVE",34.029578,-118.270184
7669,"2200 S GRAND AVE",34.029644,-118.270145
7670,"2100 S GRAND AVE",34.03016,-118.269813
7671,"2100 S GRAND AVE",34.030097,-118.269852
7672,"2100 S GRAND AVE",34.030207,-118.269782
7673,"2101 S GRAND AVE",34.030453,-118.269849
7674,"2101 S GRAND AVE",34.030402,-118.269883
7675,"2101 S GRAND AVE",34.030173,-118.270029
7676,"2101 S GRAND AVE",34.030216,-118.270001
7677,"2101 S GRAND AVE",34.030334,-118.269925
7678,"2101 S GRAND AVE",34.030286,-118.269956
7679,"2201 S GRAND AVE",34.029619,-118.27038
7680,"2201 S GRAND AVE",34.029685,-118.270338
7681,"2201 S GRAND AVE",34.029733,-118.270306
7682,"201 W 21ST ST",34.030542,-118.26944
7683,"201 W 21ST ST",34.030518,-118.269386
7684,"201 W 21ST ST",34.030486,-118.269316
7685,"201 W 21ST ST",34.030399,-118.269124
7686,"201 W 21ST ST",34.030426,-118.269183
7687,"100 W 21ST ST",34.029545,-118.267525
7688,"100 W 21ST ST",34.02952,-118.267468
7689,"101 W 21ST ST",34.029839,-118.267876
7690,"101 W 21ST ST",34.029813,-118.26782
7691,"101 W 21ST ST",34.02978,-118.267746
7692,"101 W 21ST ST",34.029754,-118.267689
7693,"101 W 21ST ST",34.029721,-118.267612
7694,"101 W 21ST ST",34.029695,-118.267555
7695,"101 W 21ST ST",34.029662,-118.26748
7696,"101 W 21ST ST",34.029635,-118.267422
7697,"101 W 21ST ST",34.029601,-118.267344
7698,"101 W 21ST ST",34.029577,-118.26729
7699,"100 W 21ST ST",34.029244,-118.266859
7700,"100 W 21ST ST",34.029272,-118.266918
7701,"100 W 21ST ST",34.029049,-118.266428
7702,"100 W 21ST ST",34.028985,-118.266281
7703,"101 W 21ST ST",34.029171,-118.266392
7704,"101 W 21ST ST",34.029138,-118.266316
7705,"101 W 21ST ST",34.029113,-118.266261
7706,"101 W 21ST ST",34.029376,-118.266851
7707,"101 W 21ST ST",34.029352,-118.266795
7708,"101 W 21ST ST",34.029315,-118.266712
7709,"101 W 21ST ST",34.029291,-118.266656
7710,"2101 S BROADWAY",34.02911,-118.267421
7711,"2101 S BROADWAY",34.029051,-118.267461
7712,"2101 S BROADWAY",34.029187,-118.267375
7713,"2100 S BROADWAY",34.028922,-118.267307
7714,"2100 S BROADWAY",34.029032,-118.267235
7715,"2100 S BROADWAY",34.028968,-118.267276
7716,"2100 S BROADWAY",34.029094,-118.267197
7717,"2000 S BROADWAY",34.029581,-118.266877
7718,"2000 S BROADWAY",34.029632,-118.266842
7719,"2000 S BROADWAY",34.029691,-118.266803
7720,"2000 S BROADWAY",34.02974,-118.266772
7721,"2000 S BROADWAY",34.029798,-118.266731
7722,"2000 S BROADWAY",34.029847,-118.2667
7723,"2000 S BROADWAY",34.029908,-118.266659
7724,"2000 S BROADWAY",34.029958,-118.266626
7725,"2000 S BROADWAY",34.03002,-118.266585
7726,"2000 S BROADWAY",34.030072,-118.26655
7727,"2000 S BROADWAY",34.030134,-118.266512
7728,"2000 S BROADWAY",34.030178,-118.266481
7729,"2000 S BROADWAY",34.030243,-118.266437
7730,"2000 S BROADWAY",34.03029,-118.266406
7731,"2000 S BROADWAY",34.030354,-118.266364
7732,"2000 S BROADWAY",34.030397,-118.266337
7733,"2001 S BROADWAY",34.030983,-118.266187
7734,"2001 S BROADWAY",34.030364,-118.266599
7735,"2001 S BROADWAY",34.030408,-118.26657
7736,"2001 S BROADWAY",34.030295,-118.266644
7737,"2001 S BROADWAY",34.030241,-118.26668
7738,"2001 S BROADWAY",34.03014,-118.266747
7739,"2001 S BROADWAY",34.030181,-118.26672
7740,"2001 S BROADWAY",34.030065,-118.266796
7741,"2001 S BROADWAY",34.030016,-118.266831
7742,"2001 S BROADWAY",34.029963,-118.266863
7743,"2001 S BROADWAY",34.029918,-118.266894
7744,"2001 S BROADWAY",34.029854,-118.266937
7745,"2001 S BROADWAY",34.029813,-118.266963
7746,"1901 S LOS ANGELES ST",34.030251,-118.26386
7747,"1901 S LOS ANGELES ST",34.030141,-118.263932
7748,"1901 S LOS ANGELES ST",34.029616,-118.264264
7749,"1901 S LOS ANGELES ST",34.030361,-118.263789
7750,"1901 S LOS ANGELES ST",34.030033,-118.263999
7751,"1901 S LOS ANGELES ST",34.030313,-118.263818
7752,"1901 S LOS ANGELES ST",34.030098,-118.26396
7753,"1901 S LOS ANGELES ST",34.030206,-118.263889
7754,"2001 S LOS ANGELES ST",34.029546,-118.264311
7755,"1901 S LOS ANGELES ST",34.029672,-118.264228
7756,"1901 S LOS ANGELES ST",34.029733,-118.264194
7757,"1901 S LOS ANGELES ST",34.02978,-118.264162
7758,"1901 S LOS ANGELES ST",34.029891,-118.264092
7759,"1901 S LOS ANGELES ST",34.029847,-118.26412
7760,"2001 S LOS ANGELES ST",34.029123,-118.264579
7761,"2001 S LOS ANGELES ST",34.029163,-118.264555
7762,"2001 S LOS ANGELES ST",34.028636,-118.264891
7763,"2001 S LOS ANGELES ST",34.028682,-118.264862
7764,"2001 S LOS ANGELES ST",34.028748,-118.26482
7765,"2001 S LOS ANGELES ST",34.028788,-118.264794
7766,"2001 S LOS ANGELES ST",34.028854,-118.264753
7767,"2001 S LOS ANGELES ST",34.028901,-118.264723
7768,"2000 S HILL ST",34.030201,-118.267807
7769,"2000 S HILL ST",34.030157,-118.267838
7770,"2000 S HILL ST",34.030046,-118.26791
7771,"2000 S HILL ST",34.030092,-118.267879
7772,"2000 S HILL ST",34.030426,-118.267662
7773,"2000 S HILL ST",34.030474,-118.26763
7774,"2000 S HILL ST",34.03036,-118.267706
7775,"2000 S HILL ST",34.030537,-118.267587
7776,"2000 S HILL ST",34.030582,-118.267559
7777,"2000 S HILL ST",34.030649,-118.267515
7778,"2000 S HILL ST",34.030692,-118.267485
7779,"2000 S HILL ST",34.030758,-118.26744
7780,"2000 S HILL ST",34.030809,-118.267408
7781,"2000 S HILL ST",34.031263,-118.267106
7782,"2000 S HILL ST",34.031324,-118.267067
7783,"2000 S HILL ST",34.03137,-118.267036
7784,"2000 S HILL ST",34.031434,-118.266994
7785,"2000 S HILL ST",34.031476,-118.266967
7786,"2000 S HILL ST",34.031542,-118.266922
7787,"2000 S HILL ST",34.031583,-118.266893
7788,"2001 S OLIVE ST",34.030695,-118.268753
7789,"2001 S OLIVE ST",34.030737,-118.268726
7790,"2001 S OLIVE ST",34.030808,-118.26868
7791,"1901 S OLIVE ST",34.031041,-118.268527
7792,"2001 S OLIVE ST",34.030996,-118.268555
7793,"1901 S OLIVE ST",34.031107,-118.268483
7794,"1901 S OLIVE ST",34.031218,-118.26841
7795,"1901 S OLIVE ST",34.031153,-118.268454
7796,"1901 S OLIVE ST",34.031332,-118.268334
7797,"1901 S OLIVE ST",34.031381,-118.268302
7798,"1901 S OLIVE ST",34.031445,-118.268259
7799,"1901 S OLIVE ST",34.031635,-118.268135
7800,"1901 S OLIVE ST",34.031813,-118.268016
7801,"1901 S OLIVE ST",34.031858,-118.267985
7802,"1901 S OLIVE ST",34.031922,-118.267944
7803,"1901 S OLIVE ST",34.031968,-118.267914
7804,"1901 S OLIVE ST",34.032033,-118.267873
7805,"1901 S OLIVE ST",34.032077,-118.267844
7806,"2000 S GRAND AVE",34.030716,-118.269461
7807,"2000 S GRAND AVE",34.030862,-118.269367
7808,"2000 S GRAND AVE",34.03093,-118.269325
7809,"2000 S GRAND AVE",34.030975,-118.269294
7810,"2000 S GRAND AVE",34.031083,-118.269226
7811,"2000 S GRAND AVE",34.03104,-118.269256
7812,"2000 S GRAND AVE",34.031373,-118.269039
7813,"2000 S GRAND AVE",34.031531,-118.268938
7814,"2000 S GRAND AVE",34.031419,-118.26901
7815,"2000 S GRAND AVE",34.031484,-118.268969
7816,"2000 S GRAND AVE",34.031692,-118.268838
7817,"1901 S GRAND AVE",34.031869,-118.268946
7818,"1901 S GRAND AVE",34.031759,-118.269016
7819,"1901 S GRAND AVE",34.031805,-118.268987
7820,"2001 S GRAND AVE",34.031693,-118.269059
7821,"2001 S GRAND AVE",34.031558,-118.269143
7822,"2001 S GRAND AVE",34.031512,-118.269175
7823,"2001 S GRAND AVE",34.031159,-118.269399
7824,"2001 S GRAND AVE",34.031112,-118.269428
7825,"2001 S GRAND AVE",34.031051,-118.269468
7826,"2001 S GRAND AVE",34.031007,-118.269496
7827,"2001 S GRAND AVE",34.030944,-118.269537
7828,"2001 S GRAND AVE",34.030897,-118.269566
7829,"1801 S OLIVE ST",34.032696,-118.267406
7830,"1801 S OLIVE ST",34.032742,-118.267372
7831,"1801 S OLIVE ST",34.032805,-118.267327
7832,"1801 S OLIVE ST",34.032592,-118.26748
7833,"1801 S OLIVE ST",34.032633,-118.267452
7834,"1801 S OLIVE ST",34.033136,-118.267089
7835,"1801 S OLIVE ST",34.033181,-118.267057
7836,"1801 S OLIVE ST",34.033429,-118.266879
7837,"1801 S OLIVE ST",34.033477,-118.266842
7838,"1800 S OLIVE ST",34.033209,-118.266808
7839,"1800 S OLIVE ST",34.033145,-118.266854
7840,"1800 S OLIVE ST",34.0331,-118.266887
7841,"1800 S OLIVE ST",34.033039,-118.266932
7842,"1800 S OLIVE ST",34.032842,-118.267072
7843,"1800 S OLIVE ST",34.03257,-118.267268
7844,"1800 S OLIVE ST",34.032887,-118.267039
7845,"1800 S OLIVE ST",34.032633,-118.267224
7846,"1800 S OLIVE ST",34.032686,-118.267187
7847,"1801 S HILL ST",34.033168,-118.265916
7848,"1801 S HILL ST",34.032986,-118.266065
7849,"1801 S HILL ST",34.03277,-118.266237
7850,"1800 S HILL ST",34.032548,-118.266178
7851,"1800 S HILL ST",34.032607,-118.266131
7852,"1800 S HILL ST",34.032654,-118.26609
7853,"1800 S HILL ST",34.032875,-118.265914
7854,"1800 S HILL ST",34.032936,-118.265864
7855,"1800 S HILL ST",34.03298,-118.265829
7856,"1800 S HILL ST",34.033043,-118.265778
7857,"1800 S BROADWAY",34.032485,-118.264809
7858,"1800 S BROADWAY",34.032442,-118.264845
7859,"1800 S BROADWAY",34.03238,-118.264894
7860,"1801 S BROADWAY",34.032389,-118.265125
7861,"1801 S BROADWAY",34.032234,-118.265251
7862,"1801 S BROADWAY",34.03219,-118.265286
7863,"1801 S MAIN ST",34.032033,-118.263992
7864,"1801 S MAIN ST",34.032072,-118.26396
7865,"1800 S MAIN ST",34.031978,-118.263753
7866,"1800 S MAIN ST",34.031843,-118.263862
7867,"1800 S MAIN ST",34.031732,-118.263952
7868,"1800 S MAIN ST",34.031801,-118.263895
7869,"1800 S MAIN ST",34.031693,-118.263984
7870,"1800 S MAIN ST",34.03155,-118.264097
7871,"1800 S MAIN ST",34.031506,-118.264132
7872,"1801 S MAIN ST",34.031437,-118.264473
7873,"1801 S MAIN ST",34.031495,-118.264424
7874,"1801 S MAIN ST",34.031538,-118.264391
7875,"1801 S MAIN ST",34.031603,-118.264338
7876,"1801 S MAIN ST",34.031648,-118.264302
7877,"1801 S MAIN ST",34.031709,-118.264253
7878,"1801 S MAIN ST",34.03175,-118.264219
7879,"1500 S FIGUEROA ST",34.037708,-118.269783
7880,"1500 S FIGUEROA ST",34.037827,-118.269707
7881,"1500 S FIGUEROA ST",34.037776,-118.269739
7882,"1400 S FIGUEROA ST",34.038169,-118.269484
7883,"1400 S FIGUEROA ST",34.03898,-118.268968
7884,"1400 S FIGUEROA ST",34.039137,-118.268869
7885,"1300 S FIGUEROA ST",34.039323,-118.26875
7886,"1300 S FIGUEROA ST",34.039435,-118.268667
7887,"1300 S FIGUEROA ST",34.039579,-118.268563
7888,"1300 S FIGUEROA ST",34.039703,-118.268483
7889,"1601 S OLIVE ST",34.034698,-118.265917
7890,"1601 S OLIVE ST",34.034761,-118.265864
7891,"1601 S OLIVE ST",34.034805,-118.265827
7892,"1501 S OLIVE ST",34.035427,-118.265317
7893,"1501 S OLIVE ST",34.035473,-118.265282
7894,"1501 S OLIVE ST",34.035623,-118.265162
7895,"1501 S OLIVE ST",34.035666,-118.265128
7896,"1501 S OLIVE ST",34.035733,-118.265075
7897,"1501 S OLIVE ST",34.035776,-118.265042
7898,"1500 S OLIVE ST",34.035394,-118.265108
7899,"1500 S OLIVE ST",34.035351,-118.265145
7900,"1500 S OLIVE ST",34.035452,-118.26506
7901,"1500 S OLIVE ST",34.0355,-118.265025
7902,"1500 S OLIVE ST",34.035559,-118.264979
7903,"1500 S OLIVE ST",34.035603,-118.264941
7904,"1500 S OLIVE ST",34.035664,-118.264893
7905,"1400 S OLIVE ST",34.036047,-118.264584
7906,"1400 S OLIVE ST",34.036093,-118.264546
7907,"1400 S OLIVE ST",34.036155,-118.264496
7908,"1400 S OLIVE ST",34.0362,-118.26446
7909,"1401 S OLIVE ST",34.036081,-118.264795
7910,"1401 S OLIVE ST",34.036214,-118.264687
7911,"1401 S OLIVE ST",34.036255,-118.264656
7912,"1401 S OLIVE ST",34.036316,-118.264605
7913,"1401 S OLIVE ST",34.036361,-118.264569
7914,"1401 S OLIVE ST",34.036421,-118.264522
7915,"1401 S OLIVE ST",34.036465,-118.264486
7916,"101 W 17TH ST",34.03392,-118.264876
7917,"101 W 17TH ST",34.03389,-118.264824
7918,"1501 S HILL ST",34.035137,-118.264319
7919,"1501 S HILL ST",34.035184,-118.264279
7920,"1501 S HILL ST",34.035246,-118.264229
7921,"1501 S HILL ST",34.035294,-118.26419
7922,"1500 S HILL ST",34.035058,-118.264145
7923,"1500 S HILL ST",34.035123,-118.264093
7924,"1500 S HILL ST",34.03517,-118.264054
7925,"1401 S HILL ST",34.035959,-118.263653
7926,"1401 S HILL ST",34.035638,-118.263914
7927,"1401 S HILL ST",34.035913,-118.26369
7928,"1400 S HILL ST",34.035789,-118.26355
7929,"1400 S HILL ST",34.035732,-118.263597
7930,"1400 S HILL ST",34.035621,-118.263687
7931,"1400 S HILL ST",34.035576,-118.263726
7932,"1300 S HILL ST",34.036336,-118.26311
7933,"1300 S HILL ST",34.036291,-118.263146
7934,"1300 S HILL ST",34.036234,-118.263193
7935,"1300 S HILL ST",34.036521,-118.26296
7936,"1300 S HILL ST",34.03657,-118.262922
7937,"1301 S HILL ST",34.036699,-118.263054
7938,"1301 S HILL ST",34.036592,-118.263139
7939,"1301 S HILL ST",34.036653,-118.263092
7940,"1301 S HILL ST",34.036874,-118.262912
7941,"1301 S HILL ST",34.036964,-118.262839
7942,"1301 S HILL ST",34.037096,-118.262732
7943,"1300 S HILL ST",34.0369,-118.262654
7944,"1300 S HILL ST",34.036947,-118.262617
7945,"1300 S HILL ST",34.037009,-118.262565
7946,"1300 S HILL ST",34.037056,-118.262526
7947,"501 E 15TH ST",34.031903,-118.257552
7948,"501 E 15TH ST",34.031876,-118.257499
7949,"501 E 15TH ST",34.031969,-118.257681
7950,"501 E 15TH ST",34.031943,-118.257631
7951,"501 E 15TH ST",34.032005,-118.257754
7952,"1501 S MAPLE AVE",34.03229,-118.259147
7953,"1501 S MAPLE AVE",34.032334,-118.259114
7954,"1401 S MAPLE AVE",34.032943,-118.258621
7955,"1401 S MAPLE AVE",34.032899,-118.258656
7956,"1401 S MAPLE AVE",34.032838,-118.258705
7957,"1401 S MAPLE AVE",34.032796,-118.258738
7958,"1401 S MAPLE AVE",34.032732,-118.258791
7959,"1401 S MAPLE AVE",34.032689,-118.258826
7960,"1401 S MAPLE AVE",34.033046,-118.258537
7961,"1401 S MAPLE AVE",34.033002,-118.258572
7962,"1401 S MAPLE AVE",34.033329,-118.258309
7963,"1401 S MAPLE AVE",34.033436,-118.258223
7964,"1401 S MAPLE AVE",34.033292,-118.258337
7965,"1400 S MAPLE AVE",34.033255,-118.258145
7966,"1400 S MAPLE AVE",34.033195,-118.258193
7967,"1400 S MAPLE AVE",34.03309,-118.258278
7968,"1400 S MAPLE AVE",34.033155,-118.258226
7969,"1400 S MAPLE AVE",34.033299,-118.258109
7970,"1400 S MAPLE AVE",34.033048,-118.258313
7971,"1400 S MAPLE AVE",34.032986,-118.258361
7972,"1300 S MAPLE AVE",34.033514,-118.257937
7973,"1300 S MAPLE AVE",34.033576,-118.257884
7974,"1300 S MAPLE AVE",34.033619,-118.25785
7975,"1300 S MAPLE AVE",34.03368,-118.2578
7976,"1300 S MAPLE AVE",34.033722,-118.257764
7977,"1300 S MAPLE AVE",34.033786,-118.257711
7978,"1300 S MAPLE AVE",34.03393,-118.257593
7979,"1300 S MAPLE AVE",34.033825,-118.25768
7980,"1300 S MAPLE AVE",34.033885,-118.257629
7981,"1300 S MAPLE AVE",34.033992,-118.25754
7982,"1300 S MAPLE AVE",34.034031,-118.257508
7983,"1300 S MAPLE AVE",34.034093,-118.257458
7984,"1300 S MAPLE AVE",34.034137,-118.257424
7985,"1301 S MAPLE AVE",34.034386,-118.257456
7986,"1301 S MAPLE AVE",34.033899,-118.257847
7987,"1301 S MAPLE AVE",34.033854,-118.257884
7988,"1301 S MAPLE AVE",34.033789,-118.257936
7989,"1301 S MAPLE AVE",34.033745,-118.257974
7990,"1301 S MAPLE AVE",34.034179,-118.257622
7991,"1301 S MAPLE AVE",34.034223,-118.257587
7992,"1301 S MAPLE AVE",34.034431,-118.257419
7993,"1301 S MAPLE AVE",34.03396,-118.257799
7994,"1301 S MAPLE AVE",34.034009,-118.257758
7995,"1301 S MAPLE AVE",34.034116,-118.257672
7996,"1301 S MAPLE AVE",34.034069,-118.257709
7997,"1401 S MYRTLE ST",34.031985,-118.257156
7998,"1401 S MYRTLE ST",34.032046,-118.257111
7999,"1401 S MYRTLE ST",34.031939,-118.257191
8000,"1401 S MYRTLE ST",34.032152,-118.257031
